febrl1_id;febrl2_id
26919;74748
26919;114441
26927;39653
26927;63165
26935;46191
26935;128877
26943;59472
26943;106285
26944;114762
26946;54036
26946;85054
26948;72411
26948;108928
26953;107720
26956;100080
26959;103045
26961;107292
26962;62328
26963;50033
26963;104763
26968;107396
26968;123426
26970;126443
26973;97603
26976;114850
26977;65523
26977;124558
26983;85793
26984;64513
26984;116544
26987;50226
26987;61956
26992;50250
26992;69859
26996;29460
26996;71476
26997;51725
26999;95096
26999;120247
27000;76470
27002;85732
27004;91225
27004;107248
27005;61583
27008;73456
27008;119688
27011;93156
27011;110388
27012;60803
27012;86155
27014;34451
27014;73942
27017;106274
27017;111963
27019;49350
27019;72274
27021;44385
27024;65214
27024;114106
27025;51475
27029;69199
27029;88123
27030;51730
27032;109669
27036;126383
27037;127720
27041;61026
27041;119154
27043;38179
27043;86538
27045;93075
27051;55331
27051;75651
27054;94750
27055;106483
27056;104438
27056;128750
27059;114587
27061;78784
27061;96542
27063;31474
27066;73208
27066;107126
27068;46467
27070;60338
27072;114176
27072;124104
27076;60897
27079;55670
27079;57294
27080;88655
27085;38004
27085;58712
27086;109699
27087;33727
27087;126619
27089;58900
27089;118521
27097;33238
27098;36292
27098;45495
27099;68306
27099;89394
27100;107628
27107;57969
27111;82596
27127;92236
27129;84333
27129;97126
27131;70080
27131;122144
27136;54382
27137;126837
27138;59381
27138;116692
27139;31277
27139;63489
27140;71746
27142;29436
27145;125883
27146;81373
27153;64134
27153;71759
27154;32077
27154;62141
27155;61090
27155;71542
27157;101569
27158;32006
27158;113021
27163;32087
27166;40093
27166;81472
27172;33864
27174;46678
27175;45816
27176;81299
27178;37710
27183;55721
27185;80634
27191;126308
27194;87067
27197;89676
27205;98988
27205;121915
27207;78621
27208;86807
27213;82795
27214;103413
27214;118314
27215;28403
27215;109193
27221;53969
27221;81162
27227;78667
27229;65873
27230;65136
27230;113391
27232;67074
27234;65366
27236;53733
27236;73095
27244;87552
27249;104829
27253;68412
27257;39938
27257;122538
27259;123344
27260;47765
27260;105905
27265;63794
27266;50300
27267;110092
27270;53991
27270;97598
27275;28894
27281;60695
27282;69738
27283;88451
27286;118569
27287;117930
27288;54163
27288;59690
27290;35540
27291;54268
27291;111951
27292;27515
27292;127547
27293;35930
27293;55192
27295;72706
27295;83802
27296;30554
27296;45279
27301;74221
27302;36124
27302;61328
27305;62583
27305;67728
27309;66848
27309;74331
27311;38011
27313;77026
27317;63963
27317;112194
27318;44647
27318;87238
27320;108572
27321;46090
27326;81951
27326;87165
27328;58134
27330;36248
27330;81047
27331;84023
27334;107200
27341;54341
27342;75482
27343;110942
27344;110103
27353;83932
27359;58192
27359;88586
27362;71434
27365;56835
27370;43023
27370;124161
27371;36014
27376;29990
27376;102629
27377;129032
27379;76542
27379;126981
27380;70607
27384;57409
27384;120235
27391;114089
27392;68934
27392;122635
27393;84537
27396;60216
27402;31386
27402;98057
27404;57237
27404;75743
27405;78094
27407;116592
27408;52895
27409;82547
27411;35396
27414;96787
27415;52662
27417;63672
27419;85722
27419;103821
27424;61221
27426;89450
27430;109805
27436;72036
27436;74973
27440;42300
27440;65439
27442;100438
27448;124236
27449;44537
27449;108697
27452;60942
27452;112966
27454;59766
27454;70101
27456;64674
27459;49088
27460;61447
27460;69067
27462;32886
27462;127130
27463;85324
27466;72092
27466;97553
27470;35840
27470;89288
27481;31119
27481;74884
27483;57431
27484;115673
27485;35536
27485;51714
27492;38858
27492;106140
27494;101559
27495;53405
27495;72146
27496;126859
27501;91894
27501;121078
27502;32705
27504;67242
27511;37259
27513;45679
27514;88303
27514;117668
27515;127547
27518;125595
27520;32035
27520;103956
27522;80787
27522;94871
27524;67533
27524;84261
27525;61482
27527;86156
27527;100903
27528;43593
27534;27599
27534;86228
27536;112934
27538;45349
27538;73328
27539;115381
27541;32864
27547;129890
27548;42065
27548;128675
27549;108715
27553;56539
27558;70435
27559;112940
27560;32109
27565;122974
27566;114101
27571;108717
27574;66810
27575;96085
27575;107190
27578;49737
27578;92111
27579;85152
27579;124417
27581;85588
27582;27653
27583;101585
27585;32231
27586;125581
27587;90681
27588;50636
27588;68076
27590;68360
27590;123934
27592;62881
27593;43882
27593;93261
27595;43413
27598;93965
27598;112549
27599;86228
27600;97921
27600;121925
27604;54276
27604;81427
27606;49195
27607;67761
27607;114544
27612;109033
27613;100032
27618;29188
27618;87446
27619;113839
27621;89130
27622;79201
27625;42927
27627;96034
27628;32372
27633;50672
27633;54654
27635;41585
27636;39814
27636;126865
27637;45906
27637;116861
27638;67821
27638;71169
27640;127716
27642;109411
27643;92535
27648;76592
27651;96362
27654;35163
27655;100852
27656;63102
27657;87375
27657;107165
27658;46764
27659;37852
27659;92722
27661;43405
27665;74674
27669;78428
27671;59986
27673;33161
27676;55836
27676;82244
27682;116732
27683;96996
27683;121962
27684;66765
27684;71727
27693;56775
27693;115191
27696;73967
27696;125902
27698;36946
27698;120008
27700;39925
27700;113066
27705;115298
27708;39193
27708;54980
27711;66245
27711;81415
27712;55292
27713;116461
27714;30011
27714;81400
27715;105128
27715;126353
27720;87687
27722;68423
27722;76028
27723;83935
27724;82316
27730;78768
27730;79974
27737;129736
27741;59578
27746;78806
27750;48548
27750;111658
27752;54655
27752;91714
27759;51962
27762;31175
27762;52376
27764;101448
27765;41301
27765;43996
27766;42649
27768;122655
27770;119554
27771;29677
27771;41709
27773;40999
27773;59943
27784;123019
27784;128123
27786;63853
27789;48748
27796;37343
27796;56247
27798;79472
27798;125971
27799;94761
27801;89801
27801;126669
27804;100179
27808;119829
27810;122613
27811;29499
27811;73889
27813;93558
27813;105054
27820;122615
27823;128896
27830;33925
27834;107837
27838;88843
27838;126855
27840;30950
27842;34280
27842;90518
27846;65171
27847;88674
27853;85961
27856;127105
27857;78928
27861;87045
27863;50985
27863;88468
27864;108389
27867;95868
27867;115351
27870;47212
27870;71219
27874;51311
27880;31905
27880;68901
27883;85408
27884;30898
27884;67744
27885;68223
27886;48949
27886;125948
27890;77389
27893;86558
27901;29772
27901;71734
27902;70668
27903;61358
27908;40747
27908;52084
27911;47220
27913;122264
27914;41896
27916;28661
27916;73515
27920;98632
27920;106183
27921;119528
27928;45055
27933;129766
27935;60095
27942;59998
27943;60364
27943;113579
27947;44503
27948;78635
27949;121087
27953;52672
27953;91468
27964;82579
27971;57754
27971;109456
27972;51467
27972;53327
27973;115507
27973;117949
27975;88633
27975;107470
27977;31923
27977;63769
27979;45323
27979;112474
27982;89122
27984;32969
27984;66115
27986;32891
27986;36345
27989;82617
27990;85215
27991;35880
27991;57368
27994;100048
27997;35694
27997;114688
28000;104425
28008;56943
28014;34690
28017;59550
28018;73000
28020;93425
28022;70776
28022;118545
28023;76969
28023;99877
28030;120906
28032;109497
28036;72126
28036;101224
28038;30203
28041;107250
28041;122478
28042;51287
28043;58274
28045;53001
28045;61032
28048;31491
28050;122104
28053;65362
28053;110011
28056;62595
28056;102803
28058;103767
28059;68521
28061;32716
28061;111508
28062;120779
28062;123832
28063;102686
28065;98659
28071;31432
28071;100109
28073;123341
28075;83791
28077;91189
28078;92166
28078;121900
28081;63219
28081;114172
28082;31227
28084;49130
28085;89296
28085;115253
28087;84347
28087;105388
28089;40494
28089;74574
28093;117349
28096;65336
28098;79330
28101;34004
28101;108633
28106;96445
28108;85102
28117;53984
28118;52443
28119;64842
28119;97720
28121;28310
28121;33860
28125;54288
28125;67022
28127;47828
28127;120722
28129;42276
28129;85499
28130;70625
28130;104999
28139;72078
28142;46589
28145;125659
28148;115797
28148;123442
28149;31012
28151;58665
28151;74638
28153;100286
28153;106784
28154;115411
28158;72089
28158;83060
28166;77834
28170;54767
28171;92694
28171;116394
28173;47791
28173;109114
28174;110393
28175;74343
28175;75431
28177;55906
28178;37601
28178;91308
28180;114028
28181;34034
28181;52744
28183;53489
28183;92191
28190;108875
28193;34360
28195;104279
28200;35612
28200;94324
28202;49934
28202;67188
28203;123397
28205;31862
28207;40718
28211;71466
28217;119789
28220;108604
28224;103605
28224;119893
28227;58374
28227;58746
28228;103554
28232;48826
28233;69629
28236;121136
28237;39153
28237;88648
28241;119044
28241;123753
28245;47272
28258;65607
28263;48134
28263;97344
28267;104716
28272;53567
28272;79568
28273;70588
28274;62469
28278;108102
28278;115674
28279;28907
28279;99650
28281;76865
28281;98741
28282;107525
28284;77769
28289;52642
28289;74134
28298;66294
28298;94334
28301;127485
28305;28713
28305;92023
28308;87209
28310;33860
28314;112919
28319;75018
28319;106253
28321;48636
28321;52843
28325;72030
28325;105242
28328;30524
28331;49074
28331;86069
28336;96891
28343;124153
28345;52098
28354;38415
28355;59044
28358;65741
28358;107043
28362;127627
28369;31518
28369;98997
28371;66268
28371;69928
28372;50861
28374;41031
28374;113889
28379;53878
28383;61185
28383;112945
28384;63371
28388;75412
28388;128589
28390;42452
28391;72616
28391;127159
28392;105343
28395;40636
28396;35532
28397;42772
28397;129294
28398;44604
28399;108571
28399;111337
28401;107112
28401;128170
28402;68844
28402;71639
28403;109193
28411;63525
28412;97738
28413;60715
28413;79515
28416;72932
28417;41814
28420;80736
28421;85076
28421;105707
28425;38903
28425;110982
28427;73359
28428;56635
28429;75333
28429;96538
28430;98328
28430;125480
28449;32895
28449;73681
28450;36208
28451;57695
28454;57116
28454;102615
28457;79283
28461;70026
28464;39954
28464;104663
28465;41309
28466;72678
28467;41680
28467;127375
28470;77971
28470;111250
28474;44033
28479;78387
28480;62187
28483;124179
28484;94558
28489;64905
28489;85473
28490;74450
28494;123562
28498;120758
28500;88195
28500;96494
28501;51614
28502;78896
28502;79119
28503;88902
28503;104738
28505;59442
28505;106464
28506;92563
28510;39680
28510;127809
28511;43091
28513;50578
28516;113984
28518;55332
28527;108617
28527;123662
28528;61418
28529;84214
28530;41938
28538;45574
28541;113963
28542;61855
28548;97682
28551;109585
28551;118666
28554;46779
28558;92775
28558;110760
28566;86478
28566;95291
28568;72099
28571;124434
28577;77434
28577;96396
28583;35207
28586;93191
28591;97025
28597;78376
28605;31207
28605;112807
28608;62487
28610;76630
28610;126375
28612;30144
28615;103192
28615;106575
28617;86820
28618;119850
28626;29194
28626;103378
28628;79522
28631;36997
28631;41718
28632;48759
28638;40518
28639;47304
28639;49089
28641;71934
28645;66503
28645;80382
28646;75511
28647;101997
28650;62314
28652;60660
28654;94188
28654;128860
28659;59767
28659;127946
28660;52758
28661;73515
28663;95716
28666;129080
28674;44375
28675;95909
28678;47552
28678;127367
28682;66199
28682;73220
28683;63247
28683;96440
28688;42483
28688;117527
28689;60308
28691;32873
28691;69580
28693;40609
28697;109627
28697;110796
28699;51799
28700;48419
28700;103627
28701;66659
28707;52788
28713;92023
28717;76933
28717;123351
28720;53107
28721;31009
28729;38721
28729;87266
28731;54164
28735;102857
28736;54640
28736;86950
28737;51577
28737;91449
28738;45797
28738;121622
28739;71005
28740;65016
28749;79733
28749;91097
28750;36939
28750;40764
28751;43977
28753;60337
28758;123100
28759;29355
28759;99520
28762;92342
28763;85578
28763;89669
28768;76030
28771;53513
28775;64500
28776;65913
28776;86975
28777;64670
28785;82229
28785;102482
28789;30285
28789;111987
28790;29698
28790;30181
28791;100092
28792;51142
28794;77917
28795;37610
28798;79001
28798;100816
28800;42632
28800;92490
28805;93832
28806;90938
28809;101197
28817;88975
28817;120095
28819;52731
28819;77709
28821;129128
28827;83882
28828;118853
28829;65698
28836;49989
28836;94212
28839;101901
28843;50792
28843;55257
28855;43495
28857;81689
28857;122299
28861;31548
28861;127490
28867;91352
28867;104030
28869;59614
28869;91309
28870;54553
28870;112868
28873;127987
28875;57922
28875;78447
28876;124919
28877;86215
28886;85650
28887;31451
28887;121846
28889;38245
28889;38785
28892;114167
28895;38571
28895;70902
28896;74675
28898;54491
28898;113271
28900;69119
28900;87612
28901;105519
28905;125172
28907;99650
28908;105485
28912;37130
28912;48758
28914;96294
28915;38489
28915;41802
28922;70664
28922;125049
28925;82070
28926;118719
28927;61075
28928;45984
28928;58625
28929;101617
28930;39489
28931;45441
28933;90197
28934;52467
28934;94059
28936;41436
28938;63944
28939;36479
28939;63270
28940;37724
28944;31499
28944;105889
28946;51744
28949;104427
28951;37522
28958;95839
28959;110073
28960;67931
28963;120075
28969;116501
28973;74008
28973;115675
28974;82827
28974;124004
28977;111211
28980;128989
28982;42339
28982;44737
28983;80446
28983;82084
28985;75647
28987;34291
28994;59597
28997;87310
28998;85802
29000;84234
29001;74545
29001;78882
29005;74695
29005;92727
29009;60277
29010;68562
29011;33842
29016;108139
29018;92444
29018;121470
29020;43044
29020;75012
29023;56601
29023;101004
29032;50710
29032;72982
29034;78978
29034;119737
29035;99725
